Ticket_ID,Ticket_Date,Customer_ID,Department,Agent_Name,Category,Sub_Category,Priority,Status,Resolution_Time_Hours,SLA_Target_Hours,SLA_Status,Customer_Satisfaction,Reopened,Channel,Root_Cause,Month,Year
TKT032147,2025-02-21,CUST03039,Finance,Saurabh Yadav,Access & Permissions,Password Reset,Medium,Resolved,8.24,12,Met,3.5,No,Phone,Hardware Failure,Feb 2025,2025
TKT042672,2025-02-21,CUST01747,IT,Kavya Reddy,Access & Permissions,Permission Change,Low,Resolved,2.78,8,Met,4.2,No,Portal,User Error,Feb 2025,2025
TKT048235,2025-02-21,CUST00097,Finance,Simran Kaur,Network,Connectivity,Medium,Resolved,3.47,12,Met,4.7,No,Phone,Access Issue,Feb 2025,2025
TKT039872,2025-02-21,CUST02340,IT,Meera Iyer,Application Support,CRM Support,Low,Resolved,3.62,8,Met,4.2,No,Portal,Network Issue,Feb 2025,2025
TKT013840,2025-02-21,CUST01559,Others,Karan Mehta,Software,Installation,Low,Resolved,1.75,8,Met,3.6,No,Email,Network Issue,Feb 2025,2025
TKT018720,2025-02-21,CUST01728,HR,Karan Mehta,Software,Installation,Low,Resolved,0.78,8,Met,4.7,No,Portal,Access Issue,Feb 2025,2025
TKT029946,2025-02-21,CUST01276,IT,Neha Gupta,Application Support,CRM Support,Low,Resolved,1.96,8,Met,4.2,No,Email,Unknown,Feb 2025,2025
TKT049931,2025-02-21,CUST03349,Finance,Nikhil Patil,Access & Permissions,Permission Change,Low,Resolved,0.98,8,Met,3.6,No,Portal,Network Issue,Feb 2025,2025
TKT027725,2025-02-21,CUST00641,Marketing,Amit Singh,Software,Installation,Low,Resolved,2.25,8,Met,4.8,Yes,Email,User Error,Feb 2025,2025
TKT013929,2025-02-21,CUST02965,Others,Neha Gupta,Access & Permissions,Role Access,Low,Resolved,0.68,8,Met,4.5,No,Chat,Software Bug,Feb 2025,2025
TKT029912,2025-02-21,CUST00325,IT,Priya Patel,Application Support,Email Support,Medium,In Progress,3.05,12,Met,4.7,No,Phone,User Error,Feb 2025,2025
TKT039089,2025-02-21,CUST03168,Sales,Anjali Verma,Network,Slow Network,Low,Resolved,8.43,8,Breached,4.0,No,Portal,Configuration Error,Feb 2025,2025
TKT033144,2025-02-21,CUST03825,HR,Vikram Rao,Network,VPN,Low,Resolved,1.87,8,Met,3.9,No,Chat,Unknown,Feb 2025,2025
TKT048966,2025-02-21,CUST02769,IT,Kavya Reddy,Network,Slow Network,Low,Resolved,1.33,8,Met,4.7,No,Chat,Access Issue,Feb 2025,2025
TKT046355,2025-02-21,CUST02099,IT,Rahul Joshi,Network,Slow Network,Medium,Resolved,1.29,12,Met,3.9,No,Email,User Error,Feb 2025,2025
TKT046604,2025-02-21,CUST00809,HR,Arjun Shah,Software,License Issue,Critical,Resolved,5.93,4,Breached,3.4,No,Portal,Hardware Failure,Feb 2025,2025
TKT039230,2025-02-21,CUST01227,Finance,Simran Kaur,Hardware,Laptop/Desktop,Medium,Resolved,3.32,12,Met,4.7,No,Phone,Software Bug,Feb 2025,2025
TKT000623,2025-02-21,CUST04325,HR,Neha Gupta,Network,Slow Network,Low,Resolved,2.79,8,Met,5.0,No,Portal,Software Bug,Feb 2025,2025
TKT046601,2025-02-21,CUST00590,Marketing,Aditya Jain,Software,Update/Upgrade,Medium,Resolved,4.98,12,Met,3.9,No,Email,Network Issue,Feb 2025,2025
TKT029794,2025-02-21,CUST04566,Finance,Rahul Joshi,Hardware,Printer,High,Resolved,12.09,8,Breached,3.1,No,Portal,User Error,Feb 2025,2025
TKT005446,2025-02-21,CUST01278,HR,Neha Gupta,Application Support,Email Support,Low,Resolved,1.44,8,Met,4.6,No,Chat,User Error,Feb 2025,2025
TKT029694,2025-02-21,CUST00008,Marketing,Sneha Desai,Hardware,Laptop/Desktop,Medium,Resolved,4.96,12,Met,4.2,No,Chat,Hardware Failure,Feb 2025,2025
TKT048275,2025-02-21,CUST02838,Finance,Neha Gupta,Network,VPN,Medium,Resolved,14.37,12,Breached,3.6,No,Phone,Hardware Failure,Feb 2025,2025
TKT004899,2025-02-21,CUST02427,IT,Rohan Kapoor,Software,Update/Upgrade,Low,Resolved,3.57,8,Met,3.9,No,Phone,User Error,Feb 2025,2025
TKT003573,2025-02-21,CUST01241,IT,Pooja Nair,Application Support,Email Support,High,Resolved,10.61,8,Breached,2.7,No,Email,Software Bug,Feb 2025,2025
TKT039656,2025-02-21,CUST00324,Finance,Arjun Shah,Access & Permissions,Permission Change,Medium,In Progress,1.29,12,Met,4.4,No,Chat,Configuration Error,Feb 2025,2025
TKT017396,2025-02-21,CUST02988,Finance,Pooja Nair,Application Support,CRM Support,Low,Resolved,1.32,8,Met,4.9,No,Email,Network Issue,Feb 2025,2025
TKT014625,2025-02-21,CUST02369,Sales,Arjun Shah,Network,VPN,Low,Resolved,2.18,8,Met,3.8,No,Portal,Software Bug,Feb 2025,2025
TKT039364,2025-02-21,CUST04857,Others,Vikram Rao,Network,VPN,Medium,Resolved,4.45,12,Met,4.0,No,Email,Access Issue,Feb 2025,2025
TKT041308,2025-02-21,CUST00403,IT,Sneha Desai,Network,Connectivity,High,In Progress,5.29,8,Met,4.0,No,Chat,Network Issue,Feb 2025,2025
TKT029167,2025-02-21,CUST01496,Operations,Pooja Nair,Software,License Issue,Low,Resolved,2.64,8,Met,4.8,No,Email,Unknown,Feb 2025,2025
TKT043907,2025-02-21,CUST01542,IT,Meera Iyer,Software,License Issue,High,Resolved,16.04,8,Breached,3.9,No,Email,User Error,Feb 2025,2025
TKT012087,2025-02-21,CUST02559,Sales,Nikhil Patil,Software,Update/Upgrade,Low,Open,2.52,8,Met,4.1,No,Portal,Software Bug,Feb 2025,2025
TKT023630,2025-02-21,CUST01394,Sales,Priya Patel,Hardware,Laptop/Desktop,Medium,Resolved,3.5,12,Met,4.7,No,Email,User Error,Feb 2025,2025
TKT022527,2025-02-21,CUST03128,Others,Aarav Sharma,Application Support,CRM Support,Low,Resolved,1.75,8,Met,4.7,No,Portal,User Error,Feb 2025,2025
TKT025995,2025-02-21,CUST03428,IT,Vikram Rao,Software,Update/Upgrade,High,Resolved,3.86,8,Met,4.6,No,Email,User Error,Feb 2025,2025
TKT012118,2025-02-21,CUST04235,HR,Aditya Jain,Application Support,ERP Support,Low,Resolved,2.66,8,Met,4.4,No,Phone,Network Issue,Feb 2025,2025
TKT025332,2025-02-21,CUST04329,Others,Aditya Jain,Access & Permissions,Account Lock,High,Resolved,5.72,8,Met,3.6,No,Phone,Network Issue,Feb 2025,2025
TKT036557,2025-02-21,CUST01042,Marketing,Rohan Kapoor,Access & Permissions,Password Reset,Medium,Resolved,1.53,12,Met,3.3,No,Chat,User Error,Feb 2025,2025
TKT036397,2025-02-21,CUST01794,Operations,Simran Kaur,Hardware,Laptop/Desktop,Medium,Resolved,3.48,12,Met,3.6,No,Chat,Access Issue,Feb 2025,2025
TKT011315,2025-02-21,CUST02761,Marketing,Priya Patel,Software,Update/Upgrade,Critical,Resolved,22.69,4,Breached,3.3,No,Phone,Software Bug,Feb 2025,2025
TKT049736,2025-02-21,CUST01783,Others,Rohan Kapoor,Network,Wi-Fi,Low,Resolved,1.88,8,Met,3.8,No,Portal,Software Bug,Feb 2025,2025
TKT023971,2025-02-21,CUST03062,Sales,Nikhil Patil,Access & Permissions,Password Reset,Low,Resolved,3.24,8,Met,4.8,No,Phone,User Error,Feb 2025,2025
TKT036742,2025-02-21,CUST02026,IT,Sneha Desai,Software,Installation,Low,Resolved,1.52,8,Met,3.9,No,Email,User Error,Feb 2025,2025
TKT031215,2025-02-21,CUST01961,Sales,Saurabh Yadav,Application Support,Email Support,High,Resolved,5.23,8,Met,3.5,No,Portal,User Error,Feb 2025,2025
TKT045472,2025-02-21,CUST01357,Finance,Neha Gupta,Hardware,Printer,High,Resolved,3.98,8,Met,3.8,No,Phone,Configuration Error,Feb 2025,2025
TKT026128,2025-02-21,CUST02868,Finance,Karan Mehta,Application Support,ERP Support,Low,Resolved,3.33,8,Met,3.4,No,Phone,Hardware Failure,Feb 2025,2025
TKT036789,2025-02-21,CUST03666,Finance,Aarav Sharma,Hardware,Printer,Low,Resolved,6.39,8,Met,3.9,No,Portal,User Error,Feb 2025,2025
TKT006665,2025-02-21,CUST01742,IT,Isha Malhotra,Access & Permissions,Account Lock,High,In Progress,10.97,8,Breached,3.8,No,Email,Software Bug,Feb 2025,2025
TKT011270,2025-02-21,CUST02768,Finance,Aditya Jain,Application Support,CRM Support,Medium,Resolved,2.67,12,Met,3.7,No,Portal,Software Bug,Feb 2025,2025
TKT043916,2025-02-21,CUST01338,Operations,Priya Patel,Network,Wi-Fi,High,Pending,5.33,8,Met,4.3,No,Email,Hardware Failure,Feb 2025,2025
TKT004078,2025-02-21,CUST00665,HR,Simran Kaur,Hardware,Printer,Low,Resolved,2.72,8,Met,3.5,No,Portal,Configuration Error,Feb 2025,2025
TKT022539,2025-02-21,CUST00018,Sales,Priya Patel,Application Support,Email Support,High,Open,7.37,8,Met,3.7,No,Email,Access Issue,Feb 2025,2025
TKT044107,2025-02-21,CUST02326,IT,Riya Kulkarni,Network,Connectivity,Low,Pending,2.52,8,Met,4.4,No,Email,Hardware Failure,Feb 2025,2025
TKT011761,2025-02-21,CUST00693,Sales,Kavya Reddy,Software,License Issue,Low,Resolved,1.81,8,Met,5.0,No,Portal,User Error,Feb 2025,2025
TKT006179,2025-02-21,CUST04972,Marketing,Aarav Sharma,Hardware,Peripheral,High,Resolved,20.97,8,Breached,2.2,No,Portal,Hardware Failure,Feb 2025,2025
TKT000154,2025-02-21,CUST03779,Finance,Rohan Kapoor,Software,Application Error,High,Resolved,9.54,8,Breached,3.1,No,Portal,User Error,Feb 2025,2025
TKT006177,2025-02-21,CUST00310,Marketing,Priya Patel,Network,Slow Network,Low,Open,2.04,8,Met,4.1,No,Portal,Software Bug,Feb 2025,2025
TKT022841,2025-02-21,CUST01111,IT,Pooja Nair,Application Support,CRM Support,Low,Resolved,1.56,8,Met,4.7,Yes,Email,Access Issue,Feb 2025,2025
TKT049262,2025-02-21,CUST04953,Marketing,Simran Kaur,Access & Permissions,Password Reset,Low,Resolved,1.07,8,Met,4.9,No,Chat,Access Issue,Feb 2025,2025
TKT036170,2025-02-21,CUST00209,Others,Rohan Kapoor,Software,Installation,Low,Resolved,2.59,8,Met,4.7,No,Phone,Hardware Failure,Feb 2025,2025
TKT034311,2025-02-21,CUST02774,Operations,Isha Malhotra,Hardware,Laptop/Desktop,High,Resolved,5.06,8,Met,4.4,No,Phone,Network Issue,Feb 2025,2025
TKT023349,2025-02-21,CUST00389,Operations,Saurabh Yadav,Access & Permissions,Password Reset,Low,Resolved,2.33,8,Met,4.5,No,Email,Software Bug,Feb 2025,2025
TKT023362,2025-02-21,CUST04477,Sales,Sneha Desai,Network,Slow Network,Medium,Resolved,5.74,12,Met,3.9,No,Email,Network Issue,Feb 2025,2025
TKT006791,2025-02-21,CUST01545,Operations,Rohan Kapoor,Application Support,Database Support,High,Resolved,8.32,8,Breached,2.4,No,Email,User Error,Feb 2025,2025
TKT022714,2025-02-21,CUST04363,IT,Pooja Nair,Network,VPN,High,In Progress,10.98,8,Breached,2.8,No,Portal,Software Bug,Feb 2025,2025
TKT011881,2025-02-21,CUST03373,Marketing,Riya Kulkarni,Network,Slow Network,High,Resolved,11.22,8,Breached,3.7,No,Phone,User Error,Feb 2025,2025
TKT049144,2025-02-21,CUST02956,Finance,Aditya Jain,Application Support,CRM Support,Medium,Resolved,6.69,12,Met,4.1,No,Portal,Access Issue,Feb 2025,2025
TKT031867,2025-02-21,CUST02966,IT,Amit Singh,Hardware,Monitor,High,Resolved,3.93,8,Met,5.0,No,Email,Network Issue,Feb 2025,2025
TKT000097,2025-02-21,CUST01313,IT,Meera Iyer,Hardware,Laptop/Desktop,Critical,Resolved,22.77,4,Breached,2.0,No,Email,User Error,Feb 2025,2025
TKT006783,2025-02-21,CUST02889,IT,Aditya Jain,Software,Application Error,Low,In Progress,3.33,8,Met,3.8,No,Portal,Hardware Failure,Feb 2025,2025
TKT010659,2025-02-21,CUST01993,HR,Pooja Nair,Software,License Issue,Medium,Resolved,3.39,12,Met,4.1,No,Email,Access Issue,Feb 2025,2025
TKT003126,2025-02-21,CUST01056,Finance,Aarav Sharma,Software,Installation,Medium,Open,9.99,12,Met,4.5,No,Portal,Hardware Failure,Feb 2025,2025
TKT024122,2025-02-21,CUST01662,Operations,Kavya Reddy,Network,Slow Network,Medium,Resolved,5.88,12,Met,3.8,No,Portal,Software Bug,Feb 2025,2025
TKT036747,2025-02-21,CUST03414,IT,Simran Kaur,Software,License Issue,High,Resolved,23.01,8,Breached,3.6,Yes,Email,Access Issue,Feb 2025,2025
TKT037539,2025-02-21,CUST03870,IT,Simran Kaur,Software,Update/Upgrade,Medium,Resolved,4.11,12,Met,3.9,No,Portal,Hardware Failure,Feb 2025,2025
TKT037432,2025-02-21,CUST02258,Others,Neha Gupta,Hardware,Printer,Critical,Resolved,15.14,4,Breached,4.1,No,Email,Hardware Failure,Feb 2025,2025
TKT026666,2025-02-21,CUST00291,IT,Simran Kaur,Application Support,ERP Support,Low,In Progress,5.18,8,Met,3.8,No,Portal,Configuration Error,Feb 2025,2025
TKT024833,2025-02-21,CUST04436,Sales,Isha Malhotra,Application Support,ERP Support,High,Resolved,9.41,8,Breached,3.3,No,Portal,Network Issue,Feb 2025,2025
TKT030343,2025-02-21,CUST00125,Finance,Aarav Sharma,Access & Permissions,Account Lock,Medium,Resolved,4.23,12,Met,4.4,No,Email,Software Bug,Feb 2025,2025
TKT034090,2025-02-21,CUST00151,HR,Vikram Rao,Software,Installation,Medium,Resolved,3.19,12,Met,3.9,No,Email,Hardware Failure,Feb 2025,2025
TKT044518,2025-02-21,CUST04910,Finance,Aditya Jain,Application Support,CRM Support,Low,Resolved,4.18,8,Met,3.3,Yes,Portal,Access Issue,Feb 2025,2025
TKT024526,2025-02-21,CUST02276,Finance,Vikram Rao,Hardware,Monitor,Medium,Resolved,3.87,12,Met,4.2,No,Portal,Unknown,Feb 2025,2025
TKT004027,2025-02-21,CUST03424,Finance,Pooja Nair,Software,Update/Upgrade,Low,Resolved,1.21,8,Met,4.3,No,Email,User Error,Feb 2025,2025
TKT007773,2025-02-21,CUST01706,IT,Arjun Shah,Network,Connectivity,High,Pending,15.4,8,Breached,3.9,No,Email,Network Issue,Feb 2025,2025
TKT007784,2025-02-21,CUST02561,Sales,Nikhil Patil,Software,License Issue,Medium,Resolved,1.03,12,Met,5.0,No,Email,Access Issue,Feb 2025,2025
TKT010156,2025-02-21,CUST00790,HR,Simran Kaur,Application Support,ERP Support,Medium,Resolved,4.49,12,Met,4.6,No,Phone,Hardware Failure,Feb 2025,2025
TKT010141,2025-02-21,CUST00843,Others,Sneha Desai,Network,Slow Network,High,In Progress,5.94,8,Met,3.7,No,Portal,Software Bug,Feb 2025,2025
TKT020650,2025-02-21,CUST04564,Finance,Kavya Reddy,Hardware,Laptop/Desktop,Low,Resolved,0.82,8,Met,4.3,No,Email,User Error,Feb 2025,2025
TKT024527,2025-02-21,CUST01419,HR,Neha Gupta,Software,Update/Upgrade,Low,Resolved,2.52,8,Met,4.5,Yes,Email,Software Bug,Feb 2025,2025
TKT043104,2025-02-21,CUST02179,Others,Sneha Desai,Software,License Issue,Medium,Resolved,1.37,12,Met,4.6,No,Phone,Software Bug,Feb 2025,2025
TKT020546,2025-02-21,CUST00047,HR,Aarav Sharma,Hardware,Laptop/Desktop,Medium,Resolved,13.32,12,Breached,3.1,No,Email,User Error,Feb 2025,2025
TKT024559,2025-02-21,CUST04891,IT,Meera Iyer,Hardware,Laptop/Desktop,Medium,Pending,6.47,12,Met,4.3,No,Email,Access Issue,Feb 2025,2025
TKT034940,2025-02-21,CUST03201,Marketing,Arjun Shah,Access & Permissions,Account Lock,Medium,Resolved,3.61,12,Met,5.0,No,Email,Software Bug,Feb 2025,2025
TKT020381,2025-02-21,CUST03238,Operations,Kavya Reddy,Network,Connectivity,Low,Resolved,2.68,8,Met,3.9,No,Portal,User Error,Feb 2025,2025
TKT020964,2025-02-21,CUST01225,IT,Rahul Joshi,Hardware,Printer,Low,Open,2.03,8,Met,5.0,No,Email,Software Bug,Feb 2025,2025
TKT043429,2025-02-21,CUST04182,Operations,Meera Iyer,Application Support,ERP Support,Low,Resolved,1.21,8,Met,4.1,No,Chat,Hardware Failure,Feb 2025,2025
TKT044081,2025-02-21,CUST01979,Others,Aditya Jain,Access & Permissions,Role Access,Low,In Progress,1.53,8,Met,4.2,No,Phone,Configuration Error,Feb 2025,2025
TKT021254,2025-02-21,CUST00027,Finance,Riya Kulkarni,Software,Application Error,Critical,Resolved,8.83,4,Breached,4.0,No,Email,Access Issue,Feb 2025,2025
TKT021290,2025-02-21,CUST03443,IT,Vikram Rao,Application Support,CRM Support,Medium,Resolved,4.97,12,Met,5.0,No,Phone,User Error,Feb 2025,2025
TKT002890,2025-02-21,CUST00662,Finance,Arjun Shah,Network,Wi-Fi,Low,Resolved,1.47,8,Met,5.0,No,Email,Network Issue,Feb 2025,2025
TKT007629,2025-02-21,CUST03589,Marketing,Rahul Joshi,Software,Application Error,Low,Resolved,3.13,8,Met,4.7,No,Chat,Configuration Error,Feb 2025,2025
TKT035135,2025-02-21,CUST04110,Finance,Neha Gupta,Access & Permissions,Permission Change,Low,In Progress,3.06,8,Met,3.6,No,Portal,User Error,Feb 2025,2025
TKT007672,2025-02-21,CUST03185,Sales,Pooja Nair,Software,Application Error,Low,Open,2.47,8,Met,4.4,No,Phone,User Error,Feb 2025,2025
TKT046791,2025-02-21,CUST03369,Sales,Meera Iyer,Hardware,Monitor,Low,Resolved,1.63,8,Met,4.3,No,Portal,User Error,Feb 2025,2025
TKT006540,2025-02-21,CUST04423,Marketing,Isha Malhotra,Software,Update/Upgrade,Low,Pending,2.7,8,Met,4.2,No,Email,Software Bug,Feb 2025,2025
TKT026213,2025-02-21,CUST04942,Others,Karan Mehta,Network,Connectivity,Medium,In Progress,8.7,12,Met,4.6,No,Portal,Hardware Failure,Feb 2025,2025
TKT010282,2025-02-21,CUST00323,HR,Nikhil Patil,Network,Wi-Fi,High,Resolved,24.97,8,Breached,3.0,No,Chat,Network Issue,Feb 2025,2025
TKT024886,2025-02-22,CUST02671,IT,Sneha Desai,Application Support,Database Support,Medium,Resolved,3.28,12,Met,5.0,No,Email,Software Bug,Feb 2025,2025
TKT045973,2025-02-22,CUST02343,IT,Pooja Nair,Software,License Issue,High,Resolved,19.63,8,Breached,3.2,No,Chat,Network Issue,Feb 2025,2025
TKT025523,2025-02-22,CUST04346,Others,Vikram Rao,Application Support,Database Support,High,Resolved,22.66,8,Breached,2.4,No,Phone,Software Bug,Feb 2025,2025
TKT001035,2025-02-22,CUST03601,Finance,Aarav Sharma,Software,License Issue,Medium,Resolved,3.29,12,Met,4.9,No,Phone,Configuration Error,Feb 2025,2025
TKT028584,2025-02-22,CUST02484,Finance,Aditya Jain,Network,Connectivity,Critical,Resolved,17.65,4,Breached,3.1,Yes,Phone,Hardware Failure,Feb 2025,2025
TKT005145,2025-02-22,CUST02596,Operations,Simran Kaur,Application Support,Email Support,Low,Resolved,3.08,8,Met,3.7,No,Chat,Access Issue,Feb 2025,2025
TKT029095,2025-02-22,CUST03887,Marketing,Kavya Reddy,Access & Permissions,Role Access,Low,Resolved,1.95,8,Met,4.1,No,Email,Configuration Error,Feb 2025,2025
TKT028678,2025-02-22,CUST04970,IT,Nikhil Patil,Application Support,Database Support,Low,In Progress,2.58,8,Met,4.1,No,Email,Access Issue,Feb 2025,2025
TKT028892,2025-02-22,CUST00764,Others,Vikram Rao,Hardware,Peripheral,Low,Open,1.78,8,Met,4.5,No,Email,Unknown,Feb 2025,2025
TKT047064,2025-02-22,CUST04820,Finance,Aarav Sharma,Hardware,Peripheral,Critical,Resolved,6.97,4,Breached,3.5,No,Portal,Software Bug,Feb 2025,2025
TKT035334,2025-02-22,CUST02281,Marketing,Nikhil Patil,Software,License Issue,Medium,Resolved,6.17,12,Met,4.1,No,Phone,Network Issue,Feb 2025,2025
TKT016794,2025-02-22,CUST03600,Marketing,Rohan Kapoor,Software,License Issue,High,Pending,8.58,8,Breached,3.9,No,Portal,User Error,Feb 2025,2025
TKT024696,2025-02-22,CUST02857,Sales,Neha Gupta,Application Support,Email Support,Low,Resolved,2.43,8,Met,4.5,No,Portal,Configuration Error,Feb 2025,2025
TKT015680,2025-02-22,CUST02286,Sales,Anjali Verma,Hardware,Laptop/Desktop,Low,Open,6.91,8,Met,4.8,Yes,Phone,Software Bug,Feb 2025,2025
TKT032612,2025-02-22,CUST04327,Finance,Aditya Jain,Application Support,Email Support,Medium,Resolved,3.67,12,Met,4.3,No,Phone,Software Bug,Feb 2025,2025
TKT001147,2025-02-22,CUST02585,HR,Saurabh Yadav,Hardware,Laptop/Desktop,Low,Resolved,0.85,8,Met,3.9,No,Portal,Access Issue,Feb 2025,2025
TKT005140,2025-02-22,CUST03198,Operations,Priya Patel,Network,Wi-Fi,Critical,In Progress,23.42,4,Breached,3.3,No,Portal,Software Bug,Feb 2025,2025
TKT006730,2025-02-22,CUST00697,IT,Karan Mehta,Software,License Issue,Medium,Open,4.03,12,Breached,3.5,No,Phone,Hardware Failure,Feb 2025,2025
TKT035127,2025-02-22,CUST01007,Others,Simran Kaur,Software,Installation,Medium,In Progress,7.43,12,Met,4.2,No,Email,Configuration Error,Feb 2025,2025
TKT006533,2025-02-22,CUST01869,Marketing,Riya Kulkarni,Software,Installation,Low,Resolved,1.86,8,Met,4.5,No,Email,Hardware Failure,Feb 2025,2025
TKT001055,2025-02-22,CUST03697,Marketing,Arjun Shah,Hardware,Laptop/Desktop,Medium,In Progress,3.44,12,Met,4.7,No,Email,Network Issue,Feb 2025,2025
TKT035701,2025-02-22,CUST01603,Marketing,Simran Kaur,Network,VPN,Low,In Progress,1.09,8,Met,4.8,Yes,Chat,Hardware Failure,Feb 2025,2025
TKT045976,2025-02-22,CUST01766,Operations,Riya Kulkarni,Application Support,CRM Support,Medium,Resolved,3.29,12,Met,4.4,No,Email,Hardware Failure,Feb 2025,2025
TKT023565,2025-02-22,CUST04472,Operations,Anjali Verma,Network,Connectivity,High,Resolved,3.73,8,Met,4.1,No,Chat,User Error,Feb 2025,2025
TKT041121,2025-02-22,CUST03504,IT,Aarav Sharma,Access & Permissions,Password Reset,Medium,Resolved,4.67,12,Met,3.9,No,Portal,User Error,Feb 2025,2025
TKT016553,2025-02-22,CUST00854,HR,Kavya Reddy,Hardware,Monitor,Low,Resolved,1.98,8,Met,4.4,No,Phone,Access Issue,Feb 2025,2025
TKT035138,2025-02-22,CUST03248,IT,Priya Patel,Application Support,Database Support,Low,Resolved,1.47,8,Met,3.8,No,Portal,Access Issue,Feb 2025,2025
TKT025468,2025-02-22,CUST03187,IT,Aditya Jain,Software,Installation,Medium,Open,4.99,12,Met,4.4,No,Email,Network Issue,Feb 2025,2025
TKT024334,2025-02-22,CUST04180,IT,Anjali Verma,Network,Wi-Fi,Medium,Resolved,9.73,12,Met,3.8,No,Portal,Software Bug,Feb 2025,2025
TKT006281,2025-02-22,CUST01558,IT,Aditya Jain,Application Support,ERP Support,Critical,Resolved,11.22,4,Breached,3.0,No,Email,Access Issue,Feb 2025,2025
TKT049553,2025-02-22,CUST01994,IT,Neha Gupta,Software,Application Error,High,Resolved,10.07,8,Breached,3.4,No,Portal,User Error,Feb 2025,2025
TKT036001,2025-02-22,CUST03271,IT,Amit Singh,Application Support,ERP Support,High,Resolved,13.76,8,Breached,2.6,No,Chat,Hardware Failure,Feb 2025,2025
TKT029041,2025-02-22,CUST03396,Operations,Sneha Desai,Access & Permissions,Account Lock,Low,Resolved,1.89,8,Met,4.4,No,Email,User Error,Feb 2025,2025
TKT023385,2025-02-22,CUST03191,HR,Simran Kaur,Software,Application Error,Medium,Resolved,3.78,12,Met,4.0,No,Portal,Software Bug,Feb 2025,2025
TKT024955,2025-02-22,CUST01673,IT,Kavya Reddy,Network,VPN,High,Resolved,13.59,8,Breached,3.2,No,Email,User Error,Feb 2025,2025
TKT017673,2025-02-22,CUST03495,Marketing,Arjun Shah,Network,VPN,Medium,Resolved,4.43,12,Met,4.2,No,Email,User Error,Feb 2025,2025
TKT036007,2025-02-22,CUST00949,Finance,Vikram Rao,Software,Installation,Low,Resolved,1.82,8,Met,4.7,No,Portal,Software Bug,Feb 2025,2025
TKT002128,2025-02-22,CUST01212,Operations,Amit Singh,Access & Permissions,Account Lock,Critical,Resolved,20.09,4,Breached,3.1,No,Email,Unknown,Feb 2025,2025
TKT038852,2025-02-22,CUST04793,Sales,Aarav Sharma,Hardware,Printer,Medium,Resolved,1.97,12,Breached,4.5,No,Email,Software Bug,Feb 2025,2025
TKT018655,2025-02-22,CUST00703,IT,Amit Singh,Software,Application Error,Medium,In Progress,10.0,12,Met,3.7,No,Email,Access Issue,Feb 2025,2025
TKT036849,2025-02-22,CUST04055,HR,Kavya Reddy,Software,Update/Upgrade,Medium,Resolved,3.79,12,Met,5.0,No,Email,Unknown,Feb 2025,2025
TKT021698,2025-02-22,CUST02838,Finance,Aarav Sharma,Hardware,Printer,Medium,Resolved,2.44,12,Met,3.9,No,Portal,User Error,Feb 2025,2025
TKT018749,2025-02-22,CUST01765,Operations,Pooja Nair,Software,Installation,High,Resolved,10.17,8,Breached,3.7,No,Email,Hardware Failure,Feb 2025,2025
TKT037002,2025-02-22,CUST03961,IT,Sneha Desai,Application Support,CRM Support,Medium,Resolved,5.22,12,Met,3.4,No,Phone,Network Issue,Feb 2025,2025
TKT018917,2025-02-22,CUST04060,Marketing,Aditya Jain,Hardware,Monitor,Medium,Resolved,10.3,12,Met,3.7,No,Phone,Configuration Error,Feb 2025,2025
